ProductName,Brand,MPN,Attribute_1,Attribute_2,Attribute_3,Attribute_4,Attribute_5,Attribute_6,Attribute_7,Attribute_8,Attribute_9,Attribute_10,Attribute_11,Attribute_12,Attribute_13,Attribute_14,Attribute_15,Attribute_16,Attribute_17,Attribute_18,Attribute_19,Attribute_20,Attribute_21,Attribute_22,Attribute_23,Attribute_24,Attribute_25,Attribute_26,Attribute_27
24YUMI6BI9,0ZEMTF,3MKB92TM,15.138856241364689,49.664524498091176,75.03077178846851,98.4741925700204,63.25955882717144,3.379834299602896,39.52522221480313,46.420827521397236,92.28248842067399,48.26126226324165,32.903901498830564,36.736912332298324,17.210351759191326,84.54024219965271,14.334880272574736,29.973705312651017,63.996513489725366,10.47113348291788,81.58462376888747,34.87108054282423,94.27514424939838,94.38684920980059,53.382369566610166,45.44900136902384,69.70506720497286,37.88259502954515,49.75293914551768
TDKMP7YGGH,7UXFAC,J3L3NZH2,37.73003723570745,41.94064793780328,79.04277296110972,7.25034424616535,22.670054865937427,70.24090475825777,11.620255971283049,69.60980886644016,36.36417673653979,85.7104672406206,36.629342676742894,92.81543695708034,22.399631971293516,39.87150103110039,70.16246361883528,27.24031340946937,99.72666168880986,59.108161972549155,48.15167468615807,94.15785227273993,82.10676851111907,84.50871984473937,37.79228628866425,7.166491761029565,8.910983036444277,5.339990096489266,14.766986472948068
56I4YZ30SA,B46YC7,6N4T0GS2,45.130831384759745,27.490620179871247,30.718435224437794,71.70595046020883,50.24051810131765,42.41576236184451,88.46900591623137,72.83986429959997,44.19958641050656,32.96377251646291,60.10902766628594,24.900593410469806,5.781378629305135,70.98243687244143,28.428351699646672,97.13730313864781,31.19489241617022,42.49027835482663,21.7640751744771,91.78970659765359,14.16495373025239,55.59957663000612,71.32235708789806,48.37445734602789,33.73982330158862,84.66951782913002,57.773488470479634
WOGYLEP9HN,3EUQT0,CNH3G7FK,9.61773582937789,76.4171248102456,48.01405545082918,17.561043004659442,43.722871179130635,16.795993498612113,53.905423470687055,36.5583204066511,96.01502763145592,7.123852229609363,47.5695605118535,87.1580899687438,56.81075136437722,96.47135543253248,87.67043992506555,41.87771429530084,47.39931215133616,18.622787751845763,28.6964379183331,77.8938957417161,56.82997661115328,83.42782601059484,91.36784170393494,38.06421090333769,18.503915566417668,14.603902657211885,28.962650714010724
HWHM54AXB2,1HGCYC,UXYPYWUD,86.29398020443939,80.05072569455456,76.175584414949,40.597846691447295,37.73823819354436,84.98480499920622,9.994949644083515,74.03099456591198,82.6802853300751,72.82142699754051,42.27709815965503,37.75180107872516,59.018257793355794,59.73389402879813,31.12096799332189,81.50103463792396,8.118976379266961,85.64102009836854,29.966391229918404,6.14686026032388,14.30200624376391,2.1762932012262315,91.39310670186164,25.47175845380149,94.48759719121612,45.5244987494982,59.65541296876152
R67UZEU4BB,R2IHAX,H0MHMPR9,14.83893133315167,68.2063550038878,76.01143092047944,35.54550324683609,4.374429009866083,1.720120595312135,47.52191880316506,48.051870883033196,53.98224999585074,57.92497577064314,1.4338384885713042,50.896573345221725,34.18156093764444,24.245149598798122,3.578213139978948,96.46764001469288,83.15891447355759,45.237087397124945,15.853204571713045,58.47440853403192,86.07828793984633,86.63503475688223,25.22936498148719,99.53775532380615,44.81551471851416,51.31041057068863,81.64587510912887
17FU4IWPCM,YTIE99,Q51PTG4Z,6.511389557304818,88.08910454041579,20.678594372561545,81.01073471908632,63.740615036143254,13.811543906202376,49.69043508499171,51.527377510329025,49.50834311963447,37.62381897310451,94.68610578363302,32.0462636815309,56.369095335074306,51.50391964802373,5.51705138714876,4.63463566655169,65.77616814981204,91.02089278701168,76.4620803835768,4.181030701189313,41.749031478971276,35.50164127552851,62.41042841487401,12.238406391146787,60.0578032942456,31.46187685779026,44.71163360142746
0NHMPT9732,QYNYLM,K8C203F0,17.25660878905054,57.793600574571954,56.386553392110706,97.44850038032732,65.21158549684542,59.55246874651058,70.58728891232897,31.851357282219677,88.40255251944183,2.773099197287588,63.77831759824336,46.11732031872308,37.879422931833915,10.335132212555276,87.88586769925517,63.62473417612689,96.61692380207498,7.377691746405839,16.007486749264054,89.21141306911768,92.1354070468734,79.96410855436349,96.5327743666682,86.49667803427194,44.477347501632934,25.10556234294692,48.18875444057564
SXGKHQ1FRF,60YUTW,92494373,99.09032209072316,30.573248344000294,27.902873424944893,3.4078860073262596,10.286043553011336,7.454742007124317,27.577985114790938,24.49722026979885,11.041785594879451,43.24817440099467,65.01342649170117,47.845611841675996,16.20781639671508,23.35280077240777,28.585476247471785,93.91322654172312,94.30124245734868,83.83867600775855,14.190519273846252,94.2902955813855,40.46143078233725,17.01869447607802,32.83918209468757,19.05709919314045,40.19107346241668,6.898201135822213,35.749810591254445
2M93XJG1FD,39BB6F,5RVJIAGR,62.90943127528977,48.412681813215414,82.65847444989427,82.88062433752293,9.090013806878959,67.32925310414777,15.084785517861919,9.160930599183663,87.2322290454544,77.51720778192283,80.6560810367654,58.57439757543607,10.040927560514588,61.699270863536114,50.44821352769958,27.030235089974745,69.78902209610861,96.41061398219131,27.605989089988306,51.422562236597415,11.38749031063929,89.51584837947843,60.7745643445244,34.83849394682146,35.129560507390586,87.77817250387554,65.87431108477885
G5B6MFAS8T,MLDHZE,LAJPE936,12.368923117416585,84.78433770879775,32.50750942681649,93.57479018472003,66.20303759847252,61.57144846901105,13.421126470634455,95.03871894656153,13.459879358065983,44.23561331289482,88.12683463952307,26.67181105155513,47.32141757876492,85.03028487548362,54.794281086289516,33.38990293388506,82.56243208706796,33.74811569790382,27.07440620676129,36.25216404693512,45.52240073487385,76.616638441888,33.7734817901222,11.739639349490389,91.77516298958119,54.63795727191848,33.08144557124559
OTYMIS5T7E,9HHIEK,LJRKGNUE,84.5683210863301,15.98903651826571,31.34257580681853,56.41783997349205,29.609735055392946,42.59429043934893,66.39352870463986,80.61306708083211,41.21121713936754,1.806099974822521,17.064968203176267,5.515929594610456,93.40781798783259,57.0876872447361,70.46290340619166,25.283323788653036,38.263386561010535,27.6694421818026,24.954680073951376,28.99314729557987,84.18194626699513,1.5896677960211179,7.231799844354912,1.2589570379175816,91.79778196397166,98.34507257934652,77.53770401688585
EJDTDEB2SU,WZVPDY,35860IMD,2.3861901184804717,50.659394579135125,12.419433890186037,99.90502431785406,32.126608913493385,29.923124456774083,15.025703855554568,45.96250143182485,71.39703657654013,58.27207169236198,75.72705897406996,30.89775015203142,78.92245638559255,60.50009539952579,62.33918766866248,29.85398375087647,50.920247819038906,23.487789035034393,86.25630384753659,58.68555765388374,23.054596929504637,49.98224525787144,43.08091208930925,79.92805238525307,27.223485019536117,30.23812128573896,2.9477198943472076
I4VNU21LYS,G3XXAU,C001W5XL,88.31524309571304,19.88076473471972,24.351883150005893,77.32818919242943,51.42867577870553,5.932493467390095,76.70108788714818,24.08300473893278,14.801907452476673,64.2243358546958,51.299291205243634,27.31243121959328,10.766552101987376,13.759876366543459,36.85393469391125,70.14783367682672,72.63458208664309,21.05951049726379,44.982157598907364,94.74747342118322,59.50565646912404,30.783240776653216,58.24363600817261,5.322911398996048,61.81456229497991,5.0069108948099075,12.812201594744451
7699DLQZO6,KA2VJD,SMOFC1F5,1.9239120271511774,87.67713577927199,4.373094735851943,7.216770541584054,97.56301398569035,86.32683175804837,88.68306156449285,76.47649142059085,45.35424102673402,18.436749772723566,36.85959010185239,56.40426734808953,30.60969441911309,82.38023818294361,56.72344067555996,73.90879784821523,60.913967564070695,46.45913883483902,7.6250664181720245,33.96015261477668,17.11416980234336,82.4253472205669,18.614845057815593,51.63353444329807,22.871150967618853,16.097033190409213,38.645667719678116
MQ21YYWTTT,XGQAWH,CXL48VCB,3.1518582769880874,56.17615183391611,49.939888980653826,79.10417665244445,7.18399357543886,75.40329000874759,99.50496946177476,4.349731619253816,35.21556356523728,35.29856655928144,2.8344411827097993,34.99722094660942,45.106358795824036,60.40985902602557,62.110928761498776,73.75025252248999,2.6034892937724927,11.794237472828094,47.573495994747944,38.86190001132842,88.27456446326609,60.66143115963394,42.99492819574982,12.330608964714836,87.43035237868091,2.0492408545505696,36.345882753714655
SBLV8N44JA,ITPVGO,WTEOZ3S5,72.47899669278931,41.60543410991632,20.645646318342504,14.261108065802716,71.25223356170936,61.57827904778209,12.544508860208806,91.78855455816512,70.39622117317582,89.8907227516987,58.86906686621765,53.32520120298727,41.169249291552795,84.97107014753485,46.8622895947972,85.27753844156254,58.838834821869085,39.971302323607496,76.34611732806147,17.442715215526984,37.011278070272525,95.7865166588297,20.15881961506252,10.481399556183915,38.93061411012063,57.09739687312105,96.54461585368402
59OZKVK8FP,2JK8BA,Q4ZXN03D,86.18328695665888,91.52075085741122,8.994126154165958,85.31488754913633,6.484056938111939,45.12219619747575,16.87802329846067,64.24053355566625,30.94268206076024,55.884969403974765,81.04323745723222,97.76767963692738,18.870898886633682,33.060338164183186,36.962889648760914,2.4986947866027114,63.825999328866104,33.5370986543447,16.941137572546264,90.12490600673387,98.97015963904703,49.83742244950626,77.97861990067881,2.4896122874115267,57.20292953280857,22.550256884052747,57.060755829410354
GCV5A0LE10,HHHMIY,YHX71TR6,34.28470274136037,72.37066639950815,41.58773323373883,13.189350586915047,8.041610733357444,81.08248065679066,17.35450806766567,37.823673318907105,47.73242805724209,8.295528570113799,16.32111692901581,18.95202580052781,41.951139910043935,97.65674455372049,73.58019304839686,44.21926098842255,37.14097263160382,24.30490889680519,33.979957763991315,40.98369294604837,11.774861503361558,79.99139435422282,76.04169550442548,37.52289145374231,11.886967394430975,3.0161752060019515,70.98753057378411
A4N8RPBZHV,A2BO5F,Z5YJ4752,84.64069185484385,26.371829890607945,47.47039711656551,51.588843609961444,28.69377296424955,56.90444294924519,63.57038861273789,2.458102893155483,41.65989539872886,4.813483402461929,12.760179025659292,3.617234563695622,7.212940155693423,78.30182763692564,70.07970858424085,98.19159903757469,50.83155351530659,49.09105415874346,81.79803392357522,59.18394961467888,79.4584420637254,34.96375302222183,35.80305563087968,57.66733711167474,51.62667695605741,42.25997604998225,30.008800348477898
1HYDQLYXS3,HQG73V,17HLX1IE,81.24773053193046,14.691485041189402,38.081361192587494,21.417135682158193,81.03189250168792,74.12051262512189,92.98143336050242,18.222606155885423,95.4128819281917,84.42674364885505,3.380924920234754,94.78621557662346,88.60736845198541,76.39432030849818,17.106636887759556,85.21428224902333,11.68872192111294,36.61285458488233,81.96322691211772,92.3496348733125,62.01681374771784,64.94518319928727,72.1966032853014,24.34964757324422,44.57587020601852,67.6703632717742,85.60531964976907
DPZNKJDZBC,BR7UV9,5X60ODIP,72.57154016837706,78.11882889404085,15.071711522995669,96.3885749075487,79.04772125505393,98.9334132023348,17.38075672885114,87.17459468238572,41.10212617876881,58.65934538028533,44.118224388622664,41.431355485031624,68.06085303382228,63.682612118707006,21.204022856878424,37.61346409785506,31.477898718630197,31.808034140637794,77.79704258644509,2.6051956131240988,74.69588919028452,65.10532680110605,56.001898770649085,83.61742878404843,71.51855625019279,11.516074015856198,53.01302027420852
XGPM54L0SG,AH7LCD,0OIBK2UO,77.07113726452194,25.381254106306713,21.57280458708392,87.67829180477001,89.23326633236823,49.223638518159,87.99801382229826,24.48463252418397,58.10811264792111,9.900315575095085,34.2092338711206,90.28389831611824,4.464016349101668,96.45679918063963,46.80722163851003,58.680696509133014,85.73041113802222,45.646344633961064,30.229024067455043,88.43645078039317,16.310942693713447,3.6684629006838647,13.049742649644186,3.7504537975781354,72.29305584120164,42.99049600669048,26.46959680156961
R5Z056OVEE,ZMO5VA,EI18ES9Y,71.00441884516624,89.21869431845269,9.888070855783274,14.242228648701179,13.222954485210241,26.270282535593715,27.78782940123954,4.969533000301766,71.71708513916276,18.775572514023526,36.52566387023581,91.2014911989207,81.06498151784993,76.08097987788342,74.73415495041276,32.379636009995686,20.83877909746843,55.15418640347159,28.217187936848177,23.7353211896212,83.73876511482526,40.74140486342485,75.51504645584139,65.09510157490782,41.746802266659174,40.91471397879974,55.6099711117507
4IBPTRV85W,1WNRY6,D40THC5F,41.623681708247275,45.02064055880969,33.05114482153551,34.47871902515298,95.9710373100986,29.201446037273517,76.26372401496478,60.36742635144155,49.1671139044184,6.503566231831595,92.24441617575151,76.86708580053876,63.17896665340701,31.726325159427503,90.42945578119951,80.72762254544027,97.61677622650514,23.79464988340751,65.80717038750909,70.20652596024702,48.81090629580812,66.85700471303828,24.849457562572663,89.78397949938815,21.43623477006292,27.925713611629877,58.94443537553556
3KENSF6VQT,JUQ3SN,79EZ1BB8,68.31907625463582,70.26371065488215,65.40060330941479,74.92994758663464,86.19264894246764,57.39157681179078,69.69219168276469,31.29975954184708,26.30132427328212,53.60046707148026,15.65387919114021,10.336081829015402,92.73864735128004,70.53003104235708,25.12113289105247,98.26523030365524,19.24843089511351,42.15970922312393,38.76709433848415,84.45029729015381,32.276297322340945,29.097413138683546,79.61984204015336,62.06489159927169,49.441171887092125,7.263900123453547,59.69146299978504
OVS317DRYV,RDA2RO,42LXI0HB,69.8570411342159,78.93669213850254,17.792148334099085,91.85710630245035,24.17193927478986,72.05873808358422,73.62258040388791,51.1606553427014,36.8199605548334,87.66053004745861,17.636094582106278,1.0778194388819702,54.21599986162179,82.37606669476307,20.537526108520616,8.751411388619198,13.317278757668394,32.148024543310136,75.12298066784118,67.18810921063759,3.716374727007842,38.622208479727206,1.4306685026492942,76.51520523918883,35.35045330912999,67.66202813026744,4.178143338378771
SO3IISETBA,FBATQK,9NE9YWAN,35.04569006896295,24.80478680950308,80.48923261408996,12.226029380477446,15.301991724449248,10.773502014821865,80.86681159472371,68.69235142542607,6.8097445930304525,73.67734236083919,6.621105853712343,81.96191759851116,94.51334783896806,42.03718902326951,17.1209307336049,57.30893486466752,30.653046881094212,17.956755713168057,39.35302401424706,88.26368774631037,92.36969730681221,4.1627064935510845,6.999185879946122,18.69104337645642,77.79393818367197,41.27575485068082,74.9287516653843
OLUV58Q2IV,JCC8WD,FNY35BDC,88.52248899466537,77.72811918803502,1.7608032476982176,96.87396183719252,31.707561028528005,24.90401784648731,78.06328867625164,61.56737157640589,66.49360672253967,90.67021190308826,89.3774395977583,3.782848740356756,4.597928883617028,89.83730253374058,5.339026234965564,39.31606541629694,9.52360761098028,26.272303064047023,39.37788934937924,83.64323149085101,99.95174240886398,18.055369518333038,61.44816100093371,99.68308514421932,56.23399441089899,56.982177846326024,28.10871717411696
C4DUH96DGV,U4JPJD,KUOXOP7W,29.32944598763982,11.763370853929098,98.19775372228608,10.308961143408801,5.72601112468335,48.337253084903566,41.49094088127996,93.67980907833635,26.981337136532478,51.168650769134516,69.6606937760729,52.71615857358739,87.4445839293239,37.60412528341477,50.589524776963984,67.16169053840284,88.6935312579403,81.09653897004782,2.9757110546671024,26.931332861537708,37.137874124804796,92.2652795402727,59.10364749293342,93.22622750666041,53.79293108999047,52.11171420176697,92.01102345380146
D35HE10RIM,9IML7W,ZZD8DOQA,18.573412656022132,75.79951308172076,85.43261899473481,30.874235324438185,32.81157049680735,48.789652659298355,62.49718600532678,5.346455967892161,8.98824942594246,52.54479249519045,80.8851531063535,45.38606149947965,39.322355658064026,56.53077044176115,34.15363690759901,78.65231116679111,5.396775432120457,19.450370168263834,18.79581293838726,76.14137628581216,80.38618892204065,52.925970905143124,48.48503070927395,87.67564209571238,76.90311634384844,76.26653384116254,17.820444554289853
EBQYP8DDX1,77RBM6,1LTGYOUA,7.909339551204339,49.27024690146723,73.4887473807621,9.345650930557959,82.32373541494648,13.22159398188342,39.955469080628156,95.99805176020256,78.6679711522804,84.47684774654641,64.94330552367273,44.47307542262078,45.82005290349191,70.69373774276156,33.272762949253654,54.20076087952479,90.52429298545061,37.58928763812323,24.4005756248617,4.81181562715363,34.158412174898835,11.170052686201627,9.35405699817754,35.96253090229144,29.261878479372143,14.721667706038454,3.647433828393029
17VCNH0IEL,ZR6ZPM,LHMEFFF5,11.674914053314495,50.85893061303993,5.513207266373979,8.453928655707209,21.822616185418013,76.08645077335487,18.36562716529768,39.04195406167952,26.098204978887303,54.782355791985225,19.33704525562383,27.81280318906232,86.11550889096704,92.72604505238988,47.64279661731111,46.88110606522742,2.429793239530754,85.82235773999886,4.123252372978224,94.71150141191954,66.20602830332301,3.7339714473754255,69.74015106702377,63.309890805797835,73.6928502724854,85.67201643803924,85.90130647143087
GY5ZBE23ZK,8NM9ZH,7HCJ3AM8,62.42221116269077,94.88819926722344,71.88534117165489,92.48711601159809,73.63038863155296,86.87426855243527,97.74985131413281,36.855379805855506,69.45074928266358,91.95452295447852,56.65037725250419,40.62645466306651,68.69367663176844,3.23055914920797,59.66723689565756,85.62973266138208,6.726519271508636,15.041327694916776,33.17428999252087,48.34971179416117,14.252643141440588,23.890400402912867,88.90505186054541,73.30977280741993,37.179628345645874,19.756916281162418,94.58071016025512
SGOHXQ642U,CVPWPG,9KT1QXQK,14.443307898293403,34.90481741046836,89.01484085905749,6.65360207574433,68.57859732998712,28.32853596437134,53.40082050795935,71.327226629835,23.080158242144716,82.5322427701157,15.482005273792048,91.24056948115413,36.17807203160929,14.146176969489938,53.009991196220604,75.17255029440516,8.810017272669095,86.32205141458815,10.521326879055042,24.89311905300811,90.78458656767783,41.17427212414716,13.217418253118161,28.04438814414407,98.96567809803264,23.37177078507033,28.79726680117148
X8CHO1EK8B,1WRHFW,MM2D1MR6,79.2281995682987,58.974878701784306,66.28078919412641,26.085069488035934,15.291727867949527,68.93336158579292,52.92875157371187,53.38818697627968,94.52470792057161,1.4282947915754025,89.34992614107874,59.78959906360312,97.84030924863065,77.61348976704515,71.02861802490739,28.58211937259315,76.47558506274275,35.992318688289,49.73185991743298,23.57822630889657,9.570021947614652,17.61386248764582,53.70482466393315,35.88944962075088,36.4922627757683,57.47406240135557,6.079218071528708
0U6YCCYKGS,P6PFDV,1EMB43F4,99.16040493759029,64.95128120927114,26.53068028223692,70.06851051223029,85.76796475221418,60.57097464364878,81.70944361629866,59.019654749156295,1.2685266066517162,62.36822628010094,59.17189602658756,85.60992141325104,3.938795737581713,59.26093621237054,88.55171015337658,2.461833999775763,10.865252829925858,97.46933705784896,69.6077243299163,41.610872870743314,93.23750480525712,12.459570352995666,98.36254648117612,39.818880513338094,93.96273468589709,74.09387999788154,11.465879008196776
AWHHVMDRN7,3Q26LH,V1ZP4V5M,53.690220197124745,84.90438325952333,24.71338676636534,23.689749185423853,95.33041970618467,29.84492158283807,85.70363710212695,63.02236970807779,43.372485840726995,98.53299453449942,40.14717198803903,86.99810037503327,12.023820762862334,5.146654722394988,46.13671272449253,68.0845635810391,4.141967682271215,92.34608002780988,35.009098014992304,73.02476090876235,41.140864551633555,68.80825667629031,53.54853144819386,38.178540370503995,84.37255030626969,29.47941357335286,64.92408515404665
DNGR7CYOU0,EWBMAN,RPJHRWWB,9.278489007066556,70.89979517124699,33.853491416219036,51.0434498138648,42.14721121661517,14.628080629444355,42.76987037351624,48.73654224317355,16.84950404940757,89.72727201853185,67.43820311592106,52.128083496927474,30.10438892725671,97.9153808823344,94.06506183477364,89.70879502836164,47.24280523576179,70.87621402436925,19.11264055944837,6.255510053262903,36.536389111190964,24.711189270670967,55.928221987660926,95.66605084396934,95.46420992952655,94.94417773428606,21.78821189219821
MPFF6OKFWB,VHPB7X,D0MOC5J8,53.992271713811135,41.815747346919444,25.964122223517236,9.090248372897207,57.26771463253053,28.55484078856356,44.20096929792663,46.75754368211588,56.998480271194055,83.37175920793526,13.681410300086965,68.70206036908381,10.99250517268043,63.697911894075645,58.914687591986706,67.23594787311188,30.27706308948006,91.86052888862302,38.41341984491,37.1398817502312,10.274548185807149,18.228732993160513,91.9040179094603,29.37447585126425,82.43812172983745,54.61819661820634,68.7160024572253
H0R6JJT8QJ,ZK78ZR,PRHYEEVA,53.35885740186704,87.42606876908742,26.642588101035884,4.678803897055591,92.40841394096083,60.53871710488011,19.27246969427568,87.52045649207804,11.35413544822494,60.069782471880536,56.67508245562128,47.89891534954289,15.702350012446926,81.9514833623911,45.18908089933064,15.344111846695482,94.54954296775122,39.258992641722045,10.080595525763973,3.6615420350692425,82.17670262079304,91.59246932008938,98.53234444141643,46.469093740438645,69.27530807665005,48.97651958949046,50.76285364992413
A7UONWLR4K,2GQY9X,02NCL6WK,7.207280037391132,6.997708338820003,25.623104825778,36.75906382370901,38.05933011349964,65.82084165270912,24.060028716575893,73.72010150013503,28.265767111315412,94.45137087100943,74.76138437471322,42.78749765083462,10.733130116424483,62.73093655059769,69.36034849424594,11.778047260644808,56.75930901539667,92.31244345352134,1.3380889395794933,59.34981665476437,94.11884128073919,41.56474021234761,39.520984690379535,42.11003102579612,96.67896008990401,36.017347504434184,93.86239922034267
UFO7NP3X0X,W4EGWX,TFBXBSP1,82.84587402674872,67.47161501659747,31.618297558246688,28.865148016310005,64.10208179153506,3.8960505856389913,57.23071994196276,70.27625848346575,52.41807016513015,48.971704332184146,82.65288237059889,35.39795964633629,77.87019047334108,36.37081355899838,6.383317082940424,1.8141124771237418,31.790972231041323,27.625758089624203,96.29652481872441,80.29223427604377,63.44747412630386,56.94977964041105,71.66493366157675,93.32702232689833,57.89233698343064,79.05083718987254,57.59396169993541
QJG6MWBRGV,54B30I,25E47CS0,8.10282342142461,55.42526985582379,34.00994602030469,55.65120548236107,2.1499647278359735,44.37699084409712,12.105839703382946,73.00383586646198,86.44243760420338,18.82325989454784,69.36806963723055,63.35710824553294,44.72211204439917,86.62627852557142,34.55272203576645,87.37615428740648,56.55266832604698,77.58805296419278,38.528174747219914,67.27654526249411,78.05054683893502,45.328354089957124,73.26606714486485,53.63083047989993,23.561711311611553,29.357682104618412,26.28032279468347
2PLDXVN3VE,OLUXM2,5KKK1CR8,46.25471203491475,43.71414237740685,92.77579725876706,46.02933157646023,46.0292655534387,73.58298092522944,29.27847645636964,28.147295588737496,18.167302150424504,89.07765306017852,14.436936854783776,82.38828020257412,18.772578910346745,69.81554963161199,70.83069452896855,62.20951328476738,11.303172744673327,95.46803475956875,46.74029372565045,22.6805372647256,99.42203102053271,22.384562057065352,6.857808078887844,79.51611363503196,39.595755050807064,12.26401248979377,98.230949464641
Z9BT6FKSDD,APGYSH,4O5T6IQS,46.97912595028623,19.637589219837214,78.04390488973023,6.647772505415934,38.29192214792068,11.532443617102965,28.39399491344139,5.620116943812233,90.92441456056049,49.968269918629545,39.73301026208379,47.15904678624005,74.20274343388044,97.8432510596274,29.773017433671093,75.03134180383032,24.395512597040092,51.26344830726525,52.369543387463175,63.91205528060359,78.68924502319338,53.61949032035541,16.27846879894778,47.5725828606362,63.90951367011511,7.276329484520774,49.43810780907568
